X,Y,Z,RES
0.4707,-1.4122,10.042,10.151730459877271
-0.7061,0.0,9.4144,9.440842365488368
1.9613,2.1967,8.8652,9.34151805757501
1.0199,-1.3337,9.8066,9.949289183655281
-1.2553,-1.0983,10.042,10.179577838987234
1.5691,2.1182,9.1006,9.474690834533863
1.4906,-0.2354,9.4928,9.612000486891374
-0.7845,-1.3337,10.1205,10.238101200417976
0.863,2.0398,8.9437,9.213865786411262
2.2751,-0.1569,9.1006,9.381983691096462
-0.7845,-1.4906,10.042,10.1822930919317
0.3138,1.3337,9.0221,9.125541876513417
2.3536,0.863,9.3359,9.666603890198461
0.0,-1.6475,9.2575,9.402954987662124
-0.3138,0.5492,9.3359,9.3573030243762
2.589,1.5691,8.316,8.849906881431014
0.4707,-1.4122,10.042,10.151730459877271
0.2354,0.7845,9.4144,9.449961945426026
2.5105,1.8829,8.6299,9.182760841380983
1.2553,-1.0199,9.7282,9.861736629012153
-0.7845,0.2354,9.7282,9.762618944217786
1.9613,2.1967,8.3945,8.896056363917666
1.726,-0.5492,9.3359,9.50998030755059
-1.1768,-1.0199,10.2774,10.394710434158327
1.0199,1.9613,9.0221,9.288981758513685
1.8044,-0.863,9.5713,9.778057682893879
-1.5691,-1.2553,10.2774,10.472000938693618
0.7061,1.8829,8.8652,9.09041586837478
1.8044,-0.1569,9.3359,9.509968758098
-0.7061,-1.5691,10.042,10.18834707005999
0.1569,1.3337,9.179,9.276713550606162
2.3536,1.3337,8.8652,9.268762575986074
0.0785,-1.8829,9.8066,9.986034158763928
-0.4707,0.5492,9.5713,9.598591710245833
2.589,1.2553,8.7083,9.171324221725017
0.5492,-1.4906,9.7282,9.857047440283525
-0.7845,-0.3138,9.7282,9.76482390675838
2.5105,1.8829,8.7083,9.256479436049107
1.3337,-1.1768,9.6497,9.812253768630324
-1.4122,-0.1569,9.4144,9.5210216788956
2.0398,2.0398,8.9437,9.397411227034816
0.863,-1.4122,9.7282,9.867976139006416
-1.4906,-1.0983,10.1989,10.365602368410627
1.4122,2.0398,9.1006,9.432709750649598
1.5691,-0.7845,9.6497,9.807865473689981
-1.4906,-1.4122,10.5127,10.711351851657195
0.7845,1.8829,8.7868,9.020454916466242
2.1967,0.1569,8.7868,9.058585029683167
-0.6276,-1.5691,9.9636,10.105903301041426
0.2354,1.3337,8.9437,9.04565854650727
2.5105,0.9414,8.9437,9.33694885388155
0.0,-1.4906,9.7282,9.84173580218449
-0.2354,0.3138,9.6497,9.65767019989811
2.5105,1.726,8.8652,9.37408434408396
0.5492,-1.4122,9.8066,9.922969970729529
-0.863,-0.2354,9.5713,9.613010238733755
2.9028,1.9613,9.0221,9.678390048969922
1.3337,-0.863,9.4928,9.624800077404206
-0.6276,-0.3923,9.7282,9.756313662956925
1.8829,1.9613,9.0221,9.422860420806414
1.726,-0.3138,9.5713,9.730741499495299
-1.2553,-1.0199,9.7282,9.861736629012153
1.2553,2.1182,8.8652,9.200778248061411
2.432,0.3923,9.3359,9.655441579751804
-1.4906,-0.863,10.5127,10.652864340166921
0.7845,2.1182,8.7868,9.072489500131702
2.589,1.1768,9.1006,9.534605372011995
-0.3138,-1.9613,10.1205,10.313568169164347
0.0,0.863,9.4928,9.531947379208512
2.432,1.8044,9.179,9.66563626255406
0.5492,-1.4906,10.042,10.1668713476664
-0.4707,-0.1569,9.5713,9.584151490351141
2.432,2.1967,8.6299,9.23121275347936
0.7061,-1.0199,9.8851,9.962628931662564
-0.7061,-0.5492,9.4144,9.456803117861766
2.2751,1.8829,8.4729,8.972815992206682
1.3337,-1.0199,9.1006,9.254181328459044
-1.3337,-1.0983,10.042,10.189542805248918
1.5691,1.8829,8.9437,9.273465205089195
1.5691,0.1569,9.179,9.313470535734785
-1.2553,-1.1768,10.4343,10.575218807192597
1.2553,2.2751,8.6299,9.012604069302057
1.9613,0.6276,10.042,10.250967927469093
-0.3923,-1.4906,10.2774,10.392340372120229
0.5492,1.9613,8.6299,8.866988910560337
2.5105,1.2553,9.179,9.598563920712307
-0.6276,-1.4906,10.3558,10.481334063944342
0.0,1.1768,9.3359,9.409776142395737
2.432,1.8829,8.8652,9.383587131262756
0.2354,-1.5691,9.5713,9.701921029363206
-0.2354,0.1569,9.4928,9.497014405064363
2.2751,1.9613,8.7868,9.286045010659812
0.7061,-1.4906,9.3359,9.48047964925826
-0.9414,-0.3138,9.8066,9.856678343133654
2.432,1.8829,9.1006,9.606292561128877
1.3337,-0.863,9.5713,9.702232133895787
-0.7845,-0.3923,9.7282,9.767661684354142
2.5105,1.8829,8.7083,9.256479436049107
1.0983,-1.0199,9.6497,9.765406749849184
-0.6276,0.0,9.6497,9.67008747892179
1.8829,2.2751,8.9437,9.41866031397247
1.0983,-1.5691,9.5713,9.761051244102758
-1.5691,-0.9414,10.042,10.207353857391249
1.8044,2.3536,8.4729,8.976933035842475
1.726,-0.5492,9.5713,9.74117448411638
-1.3337,-0.7061,10.8265,10.931168059727195
2.1967,2.3536,8.9437,9.505508589233928
1.5691,-1.0199,9.8066,9.98357022211994
-1.6475,-0.7845,9.8851,10.052109157286344
2.3536,2.1967,9.0221,9.579311679865103
1.4906,-0.6276,9.7282,9.861726287014864
-0.7061,-0.863,9.9636,10.025800275788463
1.4906,1.9613,9.179,9.503821707607944
1.4122,-0.7845,9.4928,9.629278318233409
-1.3337,-0.9414,10.1989,10.328724551463264
1.726,2.5105,8.4729,9.00398359949639
1.2553,-0.7845,9.6497,9.762577960252097
-1.4906,-1.0199,10.3558,10.512120528703997
2.1182,1.726,8.9437,9.35177079113897
1.726,-0.3923,9.2575,9.425193978905687
-1.4122,-0.863,10.042,10.177467358827538
1.6475,2.0398,9.0221,9.395388693396352
1.726,-0.3138,9.4928,9.653538122367365
-1.2553,-0.863,10.2774,10.389682278587735
1.3337,2.1182,8.8652,9.21180210219477
1.4122,0.0,9.2575,9.364593695937907
-1.5691,-1.1768,10.1989,10.385783276190583
1.5691,2.5105,8.316,8.82726124344352
2.2751,0.1569,9.4928,9.76288632833549
-1.2553,-1.2553,10.1989,10.352251802868784
1.8829,1.8044,9.0221,9.391456765592865
2.1182,0.0,9.1006,9.343858496360056
-1.4906,-1.0983,10.042,10.211264135747346
1.1768,1.8044,8.7083,8.97079742776527
1.8829,-0.2354,9.4144,9.603731198341611
-0.863,-1.6475,10.3558,10.521483682922291
0.9414,2.0398,9.179,9.449923756306186
2.3536,0.7061,9.1006,9.426501500026403
-1.1768,-1.4122,10.4343,10.594988606411997
1.5691,2.2751,9.4928,9.886931104240588
2.3536,0.4707,9.179,9.487625227105042
-0.3923,-1.5691,10.042,10.171417703545558
0.5492,1.726,9.0221,9.202118508800027
2.1182,0.7845,8.7868,9.072489500131702
-1.4906,-1.0983,10.1205,10.288472748663914
0.7061,1.8044,8.3945,8.61522296983659
2.5105,1.2553,9.1006,9.523618466738364
-0.6276,-1.6475,9.8066,9.96381159847977
0.5492,1.8829,9.3359,9.539704495423326
2.1182,1.8044,9.179,9.591489540212198
-0.7061,-1.726,10.042,10.213687738030764
0.3923,1.2553,9.1006,9.195139897793833
2.589,1.8829,8.8652,9.425497570420355
0.0,-1.726,9.7282,9.880129110492433
0.3138,1.4906,9.2575,9.381986199627454
2.589,1.5691,9.1006,9.590928848135617
0.0,-1.3337,9.2575,9.353077672082062
0.0,0.4707,8.5514,8.564344718073881
2.8243,1.2553,9.1006,9.611106540872388
0.4707,-1.6475,10.905,11.038787965170814
-0.5492,-0.2354,9.8851,9.903142723903356
2.5105,2.1182,8.7868,9.380684182403755
0.4707,-1.0199,9.6497,9.714857929481006
0.2354,0.7845,9.4144,9.449961945426026
2.5105,1.4122,9.0221,9.470755381700027
0.863,-1.1768,9.4144,9.526833398354357
-0.3923,0.1569,9.4144,9.423876286327193
2.7459,1.9613,8.5514,9.193101025225383
0.863,-1.8044,9.7282,9.931691880037357
-0.3138,0.0785,9.4928,9.49830956170623
2.432,2.0398,8.8652,9.416325136697436
0.6276,-0.7845,9.8851,9.936021538825285
-0.4707,0.4707,9.6497,9.672632892341154
2.2751,1.726,8.8652,9.31380303903835
0.7845,-1.8044,9.8066,10.00203495144863
-1.0199,-0.1569,9.6497,9.704716570307449
1.8044,2.1182,9.2575,9.666640411745954
1.1768,-1.0199,9.3359,9.46488684876898
-0.3923,-0.3138,9.8851,9.897856926628107
1.8044,2.1967,8.8652,9.309840024941352
1.0983,-1.2553,9.4928,9.638220417691226
-1.4122,-0.863,10.1989,10.332310441038828
1.9613,2.1967,8.4729,8.970073744958844
1.6475,-0.4707,9.3359,9.49183035826073
-1.3337,-0.6276,10.905,11.00416568622992
1.4906,2.1182,8.8652,9.23582322481326
1.4906,-0.6276,9.4928,9.629590954967922
-1.4122,-0.3923,9.8851,9.9931681733072
2.0398,1.8044,8.9437,9.349139697854557
1.0199,-1.4122,9.6497,9.805672589883878
-1.3337,-0.6276,10.042,10.149601048809751
1.726,2.1967,8.8652,9.294963040808716
1.3337,-0.863,9.6497,9.779582546305337
-1.5691,-0.6276,9.4144,9.564877622322202
1.6475,2.1967,9.0221,9.430696450952071
1.3337,-1.0983,9.4144,9.571621907493004
-1.3337,-1.0983,10.2774,10.421610688372503
1.1768,2.0398,8.6299,8.945435500298462
1.726,-0.3138,9.3359,9.499293407933035
-1.3337,-1.2553,10.3558,10.516516886307938
1.1768,2.3536,9.4928,9.850763576494971
2.1967,-0.4707,9.5713,9.831420704557404
-1.5691,-1.1768,10.2774,10.462881238454349
1.4906,2.2751,8.3945,8.824148605956271
2.1967,0.1569,9.3359,9.592139350009466
-1.2553,-1.4122,10.1989,10.372446584099626
0.6276,1.8829,9.0221,9.237828888867773
2.1967,0.0,9.9636,10.202882722544643
-0.7061,-1.6475,10.1989,10.355210991090427
0.7845,1.9613,8.5514,8.808437994332479
2.5105,0.9414,9.2575,9.637953644835608
-0.9414,-1.4906,10.5127,10.65950203386631
0.2354,1.4906,9.1006,9.224869748673962
2.3536,0.7845,9.0221,9.356984643569744
0.0,-1.4906,9.7282,9.84173580218449
0.3138,1.4906,9.2575,9.381986199627454
2.3536,0.7061,9.179,9.502212961726338
-0.1569,-1.4906,9.8066,9.920479299408875
0.4707,1.4122,8.7868,8.911998741584291
2.5105,1.4906,9.1006,9.557479739450145
0.0,-2.1967,9.8851,10.126237845320441
0.1569,1.1768,9.3359,9.41108413839766
2.5105,1.3337,9.2575,9.684145403183495
0.3138,-1.5691,9.7282,9.858925929836373
0.2354,1.2553,8.0807,8.181008723867736
2.5105,1.6475,8.6299,9.137397906953597
0.1569,-1.5691,9.8066,9.932577509387983
0.6276,1.0199,9.6497,9.723722942371403
2.6674,1.5691,8.7083,9.24183891116914
0.0,-1.6475,9.6497,9.789329207867105
-0.4707,0.1569,9.5713,9.584151490351141
2.589,1.9613,8.4729,9.07411996283937
0.7061,-1.4122,9.9636,10.087924018845502
-0.3923,0.4707,9.3359,9.355986671110642
2.3536,1.9613,8.7868,9.305588906135924
0.6276,-1.4122,9.4928,9.61776701942816
-0.7061,0.6276,9.179,9.227486113237994
2.3536,2.1182,8.6299,9.192463119860747
0.4707,-1.0199,9.8851,9.948716324732553
-0.4707,-0.2354,9.4928,9.507377319219009
2.5105,1.9613,8.6299,9.199156589057498
0.3138,-1.4906,9.8066,9.924200842385243
0.0,1.4906,9.3359,9.454148146184298
3.0597,1.0199,9.0221,9.581244622177225
-1.8044,-0.7845,10.3558,10.541057501503348
1.5691,2.1182,8.7868,9.173696108439607
1.5691,-0.863,10.042,10.200421942743349
-1.0983,-0.4707,9.5713,9.645600295989878
1.5691,2.432,9.1006,9.549744455743305
1.4122,-0.9414,9.3359,9.488918358274562
-1.0199,0.0,9.7282,9.781516817447077
1.8044,2.1967,9.7282,10.135049358044586
1.8829,0.0,9.3359,9.523882675673825
-1.726,-0.9414,9.8851,10.078715789722418
0.7845,1.726,9.179,9.372756118133022
2.3536,0.4707,9.1006,9.411796417794003
-0.7845,-1.2553,10.5127,10.616406154155936
0.5492,1.726,8.7868,8.97154116526252
2.1967,0.6276,9.0221,9.306860967050062
0.2354,-1.6475,10.042,10.178970154686573
0.0,1.1768,9.2575,9.331996811508242
2.3536,1.4122,9.8066,10.183474130177775
0.3923,-1.5691,9.5713,9.706995301842895
-0.6276,0.3138,9.4928,9.518697602088219
2.432,1.5691,8.9437,9.400344062852168
0.9414,-1.1768,9.9636,10.076924985331587
-0.3923,0.2354,10.2774,10.287578102255166
2.1967,2.0398,8.6299,9.135723777566833
1.3337,-0.6276,9.5713,9.684132441267003
-1.1768,-0.5492,9.7282,9.814497140455032
1.8044,2.1967,8.7868,9.23521545444393
1.2553,-1.0199,9.5713,9.706995301842895
-0.863,-0.5492,9.7282,9.781833410971585
1.726,1.9613,8.8652,9.242161258601799
0.9414,-1.1768,9.4144,9.534255060569757
-1.8044,-1.0199,10.6696,10.869057895236368
1.0983,2.1182,9.1006,9.408185504654975
1.4906,-0.3138,9.4144,9.536838373381402
-1.3337,-1.2553,10.042,10.207658780543166
0.6276,1.9613,9.2575,9.48376959336318
2.0398,0.3138,8.9437,9.17872671834171
-0.3138,-1.6475,9.9636,10.103764231710873
0.0785,1.0983,9.4144,9.478573336742192
2.5105,1.0983,9.1006,9.504198730035059
0.1569,-1.8829,9.8066,9.986958174539433
-0.4707,0.0785,9.5713,9.583188635835153
2.432,1.5691,8.7083,9.17666539108842
1.4906,-1.3337,9.8066,10.008498769046234
-0.863,-0.6276,9.5713,9.630598862479946
2.2751,2.1967,9.0221,9.560327364164891
1.3337,-0.863,9.7282,9.857048236160763
-0.9414,-0.2354,9.8066,9.854493933226607
2.2751,1.9613,8.8652,9.360264352036218
0.0,-1.4122,9.9636,10.063182091167784
-0.3923,0.7845,9.4144,9.455171436838151
2.5105,1.6475,9.9636,10.406257322399826
0.3923,-1.5691,9.8066,9.939083341033015
0.0,0.6276,9.7282,9.748423308412493
2.5105,2.589,8.7868,9.498072725032168
1.0983,-1.0983,9.6497,9.773905865619946
-0.6276,-0.2354,9.5713,9.594742237809207
2.1182,2.1967,8.3945,8.931959044912825
1.5691,-0.7845,9.6497,9.807865473689981
-1.1768,-0.863,10.042,10.147482014766029
1.5691,2.1967,8.9437,9.342233961424858
2.1967,0.0785,9.1006,9.36229531151416
-1.3337,-0.7845,10.042,10.160509826775426
0.7061,1.9613,8.7083,8.9543153724894
1.8829,-0.2354,9.2575,9.449975228538962
-0.9414,-1.4122,10.042,10.184414897283006
0.2354,1.5691,9.0221,9.160555462416022
2.1967,1.5691,9.1006,9.492548975907367
-0.0785,-1.5691,9.8851,10.009167751116973
0.863,1.4906,9.1006,9.262158372647274
2.7459,1.4906,8.9437,9.473733417190923
0.5492,-1.5691,9.6497,9.791854039966077
-0.0785,0.5492,9.5713,9.58736494455072
2.5105,1.9613,8.0807,8.686024431809987
1.1768,-0.9414,9.7282,9.844235238960922
-0.7061,-0.3138,9.0221,9.055127611469647
1.8044,2.1182,9.1006,9.516488373344446
1.726,-0.4707,9.3359,9.505770000373458
-1.4122,-1.2553,10.5127,10.681149199407338
1.1768,2.1967,9.5713,9.890406099852523
2.2751,0.2354,9.179,9.459679390444476
-1.2553,-1.4122,10.4343,10.603994691624473
0.7061,1.726,8.8652,9.05921764006142
2.6674,0.9414,9.1006,9.530067002912414
-0.7845,-1.5691,10.7481,10.890324543832476
0.7061,1.4122,9.2575,9.39117630012343
2.6674,1.726,8.7868,9.34355141260538
0.0,-1.4906,10.1205,10.229682722841408
0.0785,0.4707,9.4928,9.504786824542673
2.5105,1.8044,8.5514,9.093124411883958
0.4707,-1.5691,9.8066,9.942486452593235
-0.9414,-0.3138,9.2575,9.310532243110487
1.8829,2.0398,9.1006,9.514568661268886
1.1768,-1.0199,10.042,10.162028254733402
-1.3337,-0.9414,10.1205,10.251317471427758
1.2553,1.9613,8.7868,9.090122662538718
1.4906,-0.5492,9.3359,9.47008647320604
-1.4122,-1.3337,10.5912,10.767849458921685
1.0983,2.0398,8.5514,8.859655122520287
2.2751,0.2354,8.4729,8.776190949381173
-0.4707,-1.726,10.042,10.200117572361604
0.7061,1.8044,8.5514,8.768174184515267
2.5105,0.863,9.1006,9.479889219289433
0.0785,-1.6475,9.9636,10.099195188726673
0.1569,1.3337,8.7083,8.811234998001131
2.432,1.6475,8.8652,9.339199713572892
0.7061,-1.4122,9.7282,9.855493964789385
-0.6276,0.4707,9.9636,9.994436712991883
2.432,2.1967,8.5514,9.157868575711271
1.3337,-1.0983,9.6497,9.80314891603713
-0.9414,-0.1569,9.2575,9.30656530735158
1.726,1.8044,8.7868,9.134702491050268
1.9613,-0.2354,9.3359,9.542596065012917
-1.5691,-0.9414,10.7481,10.902750220930498
1.4122,2.0398,8.7868,9.130331161573494
1.8044,-0.4707,9.2575,9.443448739734864
-1.3337,-1.4122,10.2774,10.459350615119469
0.7061,1.726,9.179,9.366519855848276
2.3536,0.2354,9.0221,9.327011018005715
0.3138,-1.8829,9.7282,9.913710611572236
0.0785,1.0199,9.2575,9.313842628582469
2.5105,1.2553,9.4928,9.899072692934425
0.1569,-1.9613,9.7282,9.925179622555957
-0.4707,0.1569,9.4928,9.505757620516105
2.432,2.5105,8.9437,9.602447809803499
0.9414,-1.6475,9.7282,9.911526898011223
-0.9414,-0.7061,9.8851,9.9548989537815
2.5105,1.8044,8.9437,9.462993146991073
1.3337,-0.863,9.4928,9.624800077404206
-1.4906,-1.0983,10.2774,10.442849324298422
1.726,2.0398,9.0221,9.40947120990335
1.9613,-0.1569,9.0221,9.234154195701954
-1.0199,-1.0983,10.5912,10.696727365881586
1.0983,1.9613,9.0221,9.297916378952868
2.2751,0.7845,9.3359,9.641086508791425
-0.9414,-1.8044,10.4343,10.630931747029514
0.4707,1.8829,8.7083,8.921959414276664
2.6674,1.5691,9.4144,9.909996212410983
-0.3138,-1.726,10.042,10.194082128372324
0.1569,0.9414,9.0221,9.072438480364582
2.589,1.8044,8.9437,9.484120942396297
0.4707,-2.0398,10.1205,10.334740576327981
-0.3138,0.0,9.6497,9.654800905767036
2.0398,2.2751,8.8652,9.377026985670884
0.863,-1.3337,10.1989,10.321874146684797
-1.1768,-0.5492,9.9636,10.047875588401759
2.5105,1.8044,9.1006,9.611419768691825
1.1768,-0.6276,9.179,9.275385760171918
-1.2553,-1.1768,9.6497,9.80190524438999
1.0983,2.1967,8.8652,9.199104566206431
1.6475,-0.1569,9.4144,9.558755212892525
-0.9414,-1.4122,10.1205,10.26182552229378
1.3337,1.8044,8.8652,9.14474636553688
2.5105,0.5492,9.7282,10.061913641549504
-0.3138,-1.4906,9.9636,10.079369214390352
0.4707,1.6475,9.4144,9.569051264362628
2.589,1.1768,8.9437,9.384963981284105
0.4707,-1.4906,9.9636,10.085473306196393
0.2354,0.7061,9.2575,9.287372966560566
2.5105,1.4906,8.8652,9.333609679539851
0.9414,-1.2553,9.7282,9.853927505822233
-0.3923,-0.1569,9.8851,9.894125474745103
2.1967,2.1967,8.2376,8.803921600059828
1.4906,-0.7061,9.6497,9.789646350098659
-1.3337,-0.6276,10.5127,10.6155310154509
1.4906,2.2751,8.9437,9.348140887898513
1.5691,-1.0199,9.5713,9.75254092583056
-1.4906,-0.3923,10.4343,10.547530712920443
0.9414,2.1182,9.0221,9.31511103583849
2.1182,-0.3138,9.4144,9.65485209829752
-0.863,-1.4122,10.5912,10.719729254043687
0.3138,1.4906,9.179,9.304536517204927
2.5105,0.7845,8.6299,9.021819356981162
0.0,-1.8044,10.5912,10.7438064390606
-0.1569,0.7061,9.5713,9.598592527553194
2.5105,1.4906,9.2575,9.706997726382756
0.5492,-1.726,9.1006,9.27909569947417
-0.5492,-0.2354,9.4928,9.511586914915934
2.6674,1.8044,8.316,8.917776523326879
0.9414,-1.0983,9.4928,9.60238244864263
-1.2553,-0.9414,10.042,10.163846518420081
1.9613,2.2751,8.5514,9.063620670570895
1.9613,-0.6276,9.0221,9.2541270717448
-1.4122,-0.7845,9.5713,9.70667465098115
1.3337,2.2751,8.9437,9.324409117472271
2.1182,0.0,9.3359,9.573181292026177
-0.7061,-1.1768,10.5127,10.60190061922861
1.1768,2.0398,8.7868,9.096894883420385
1.8829,0.0,9.5713,9.75474736218217
-0.9414,-1.3337,10.042,10.173826893062413
0.3138,1.4906,9.1006,9.22720321440901
2.5105,1.1768,9.4144,9.814193591426655
0.0,-1.5691,9.7282,9.853930690338753
0.3923,1.726,8.7083,8.886363945956749
2.5105,1.5691,8.1591,8.679608163390789
-0.3923,-1.6475,10.042,10.183806731276865
0.0,0.4707,9.5713,9.58286711689148
2.432,2.1182,8.7868,9.359981275622296
0.1569,-1.5691,10.1205,10.24261747162316
-0.7061,0.0,9.6497,9.675499330783914
2.5105,1.8044,8.2376,8.798665999456963
0.9414,-1.1768,9.4928,9.611677483145177
-1.1768,-0.863,10.1205,10.22517224744894
2.1182,2.432,8.5514,9.139356498134864
1.4906,-0.863,9.3359,9.493454912201354
-1.4122,-0.3923,9.6497,9.760374901611105
2.0398,2.1182,9.0221,9.489248847511588
2.1182,-0.9414,9.179,9.467156183353056
-1.3337,-1.2553,10.5127,10.671054074926245
1.5691,2.1967,8.8652,9.26711048493542
1.8829,0.0,8.5514,8.756240881222945
-0.863,-1.4906,10.2774,10.420729730685851
1.1768,1.9613,9.0221,9.30751547621598
2.5105,0.7061,9.179,9.542286332949772
-0.9414,-1.0199,10.042,10.137464868989682
0.3923,1.6475,9.0221,9.179675590673126
1.0983,-1.2553,9.4928,9.638220417691226
-0.6276,-0.3138,9.7282,9.753472583649373
1.9613,2.1967,8.5514,9.044259535196897
1.0983,-1.2553,9.6497,9.792790770255433
-1.5691,-0.7845,9.9636,10.11685919739916
1.4122,2.2751,9.3359,9.712333275789089
1.4906,-0.863,9.5713,9.725041956207695
-1.2553,-1.0983,10.6696,10.7991853924266
1.4906,2.432,8.8652,9.31280212395818
0.7845,-1.5691,9.9636,10.11685919739916
-1.0199,-0.3138,9.8851,9.942528273029954
2.432,2.432,8.7083,9.362891481267953
1.4906,-0.9414,9.6497,9.809425692159556
-1.1768,-0.3138,9.4144,9.492852892571339
1.6475,2.1967,9.0221,9.430696450952071
1.8829,0.0,9.4928,9.677735491838988
-1.3337,-1.0983,10.4343,10.576371545572707
0.863,2.1182,9.5713,9.840798947748095
2.2751,0.5492,9.179,9.47268397287696
-1.2553,-1.4122,10.3558,10.526760212430034
0.4707,1.4122,8.9437,9.066732433462453
2.5105,1.4122,9.2575,9.695268193299245
-0.2354,-1.4906,9.8851,9.999625169475102
0.0,1.2553,9.3359,9.419915440172486
2.5105,1.5691,8.7083,9.197780925310191
0.1569,-1.726,10.042,10.190459146181785
-0.3923,0.0785,9.3359,9.344468435925075
2.432,2.0398,8.9437,9.49026752678764
0.863,-1.2553,9.6497,9.769199413462701
-1.1768,-0.7061,10.042,10.135344071613947
2.6674,2.1182,8.9437,9.570348148839727
1.3337,-0.7845,9.4144,9.540708742017022
-1.5691,-1.0199,10.3558,10.52353859022715
1.726,2.1967,9.1006,9.51974197391925
1.8829,0.3138,9.6497,9.836691158107994
-0.9414,-1.4906,10.5912,10.73692878620325
0.7845,2.0398,8.7868,9.054505979345311
2.0398,0.9414,9.9636,10.21373305701691
0.0,-1.4122,9.8066,9.90776021106688
0.3923,1.8044,8.6299,8.825244056681944
2.589,1.6475,8.7868,9.307256926183998
0.3923,-1.5691,9.8851,10.016545118452768
0.0,0.863,10.4343,10.469927673580177
2.5105,1.8829,9.0221,9.552288263552352
1.0199,-1.1768,9.7282,9.852052044625017
-0.5492,0.0,9.4928,9.508673539458593
1.8829,2.2751,9.1006,9.567774703660199
0.7061,-1.4122,9.6497,9.778015961328759
-1.6475,-0.7845,10.1205,10.283686923958742
1.4906,2.2751,9.0221,9.423176575868672
1.4906,-0.9414,9.3359,9.500902648169804
-1.6475,-1.2553,11.2188,11.408396371970953
0.9414,1.8829,9.0221,9.264439258800287
2.2751,-0.1569,9.3359,9.610396788374558
-0.7845,-1.726,10.1989,10.37362412370913
0.1569,1.5691,9.179,9.313470535734785
2.1182,0.863,9.4144,9.688264426614294
-0.0785,-1.4906,9.4144,9.531997585501163
-0.2354,0.6276,9.179,9.203441525864116
2.6674,1.5691,8.0807,8.653023174590485
0.3138,-1.3337,9.7282,9.824209961620323
-0.2354,0.5492,9.179,9.198427843930723
2.3536,1.8829,9.4928,9.959819135406024
1.0199,-1.1768,9.7282,9.852052044625017
-0.6276,0.2354,9.4144,9.438231946715446
1.8829,2.5105,8.9437,9.478274755988032
1.6475,-0.5492,9.4144,9.573233740487067
-1.1768,-0.863,10.042,10.147482014766029
1.3337,2.1967,9.179,9.53196137109252
1.0199,-0.7845,9.2575,9.346493594391427
-1.3337,-1.0199,11.2973,11.421380782987669
0.9414,1.8829,8.9437,9.188107316526075
2.3536,-0.2354,9.2575,9.554902007346804
-0.863,-1.4906,10.2774,10.420729730685851
0.1569,1.2553,8.9437,9.032727461293184
2.3536,0.863,9.0221,9.363892906798966
0.0,-1.6475,9.9636,10.098890097926603
0.4707,1.4122,9.1006,9.221539334080834
2.5105,1.726,9.7282,10.194094441881534
0.6276,-1.5691,9.9636,10.105903301041426
0.3138,0.6276,9.5713,9.596985771063746
2.589,1.726,8.3945,8.952632420132081
0.3923,-1.6475,9.6497,9.79718661810624
-0.9414,-0.0785,10.2774,10.320724149496488
1.8829,2.1967,9.0221,9.474655229083536
0.9414,-1.3337,9.7282,9.864221453819859
-1.3337,-0.863,10.042,10.166872119290181
1.4122,2.1182,8.8652,9.223494517806143
1.3337,-0.5492,10.042,10.145054969294154
-1.4906,-1.0983,10.6696,10.829058842300194
1.4906,2.6674,9.1006,9.599887055585603
2.1967,0.1569,10.042,10.280655256354043
-0.6276,-1.6475,10.1989,10.350154550536915
1.0199,1.9613,8.4729,8.756536307810297
2.5105,1.0983,9.1006,9.504198730035059
-1.0983,-1.8044,10.042,10.26176818340777
0.2354,2.1967,9.179,9.441130496397134
2.1182,0.7845,8.8652,9.14844153558408
0.0,-1.0199,9.9636,10.015663780798555
-0.2354,0.7061,9.4144,9.443776666673138
2.589,1.6475,8.9437,9.455524678197397
0.6276,-1.4122,9.3359,9.462939258496803
-0.9414,0.0,9.8066,9.851681964010004
2.5105,1.8044,8.5514,9.093124411883958
1.0199,-1.1768,9.6497,9.774546758801657
-0.7845,0.3923,9.2575,9.298959392856815
2.1967,2.1967,8.6299,9.172031170356977
1.4906,-0.3923,9.2575,9.384939738751656
-1.4122,-1.1768,10.1205,10.286091936688102
1.4906,2.1967,8.8652,9.254142331410296
2.1967,-0.6276,9.6497,9.916455149901097
-1.2553,-1.2553,11.2973,11.435932120732442
1.6475,2.2751,8.9437,9.374438967212917
2.1967,0.0,9.1006,9.361966206411985
-0.863,-1.4122,10.1205,10.254930428335435
1.0199,1.9613,9.8851,10.129269258441104
2.3536,1.1768,9.4144,9.775234961881992
0.0,-1.5691,10.042,10.163849605833413
0.0,1.4906,9.0221,9.144406857199652
2.6674,1.5691,8.9437,9.463977348873993
0.0785,-1.8829,10.042,10.217300947902043
0.0,0.7845,9.4144,9.447029565424257
2.5105,1.8829,8.7868,9.330368529699134
0.3923,-1.5691,9.5713,9.706995301842895
-0.863,0.0,9.5713,9.610127610495088
2.5105,2.0398,9.5713,10.103127138663554
1.0983,-1.2553,9.5713,9.715545515821539
-1.4906,-0.863,9.9636,10.111378853549104
2.5105,2.2751,8.8652,9.49054589051652
1.5691,-0.7061,9.4144,9.570348968559088
-1.0983,-0.7845,9.5713,9.665996421993958
1.5691,2.3536,8.0807,8.561496379722415
2.0398,-0.6276,9.4928,9.729743965798896
-1.1768,-1.2553,11.6111,11.73789928138762
0.9414,1.8044,8.7868,9.019420577842014
2.1182,0.0,8.9437,9.191112061660439
-0.7845,-1.5691,10.2774,10.426047468719869
